pk_localizacao,pk_data,pk_juridica,pk_empresa_info,cd_cnpj,fl_matriz,nm_razao_social,faixa_de_veiculos,vl_latitude,vl_longitude,qt_filial,vl_total_veiculos,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados
9903,9902,7,104,00779375000100,1,BROTHER S SOM LTDA ME,,"-20,38775","-43,4987142",0,0,0,0,0
9904,6630,7,104,00793045000160,1,HERRERO & HERRERO TRANSPORTES LOGISTICA LTDA ME,,"-16,6846892","-49,2633028",1,0,0,0,0
9905,2560,7,104,04166998000150,1,DISTRIBUIDORA DE EMBALAGENS LIMPAPEL LTDA ME,,"-19,9017839","-44,0151141",0,0,0,0,0
9907,9906,11,12,01069116000140,1,ITAOCA USINAGEM E MONTAGEM INDUSTRIAL,,"-22,867834","-43,2740139",0,0,0,0,0
9908,1051,11,12,01625969000110,1,IGUACU VETERINARIA REPRESENTACOES COMERCIAIS LTDA,,"-25,7065093","-52,9162679",0,0,0,0,0
9909,4407,11,12,01468521000130,1,COMERCIAL BRAGANCA DE PECAS E ACESSORIOS LTDA,,"-22,9511814","-46,5405595",0,0,0,0,0
9911,9910,11,12,00407414000130,1,IVETTE CONFECCOES E IMPORTACAO E EXPORTACAO LTDA,,"-23,5430013","-46,6059469",0,0,0,0,0
9913,9912,15,12,81445678000180,1,ARMINDO PASTRO,,"-26,4803234","-51,9908764",0,0,0,0,0
9915,9914,75,12,05409214000130,1,ASSOCIACAO ATLETICA PONTA NEGRA,,"-2,4262004","-54,729776",0,0,0,0,0
9917,9916,11,12,00281255000170,1,V PEREIRA & PEREIRA LTDA,,"-20,8067503","-49,380086",0,0,0,0,0
9919,9918,385,12,00729952000140,1,ANDERSON JOSE DE ARAUJO,,"-18,5952392","-46,5233073",0,0,0,0,0
9921,9920,11,12,00211088000190,1,SERVIGEL PORTEIROS E CONSERVACAO DE LIMPESA LTDA,,"-25,4739143","-49,191785",0,0,0,0,0
9922,3656,15,12,00872193000170,1,ALCENIR CRUZ PINTO ME,,"-20,8467047","-41,1202199",0,0,0,0,0
9924,9923,174,12,00587191000130,1,AUGUSTO & AMORIM CORT DE S DE VIDA CAPT PREV S LTDA,,"-22,895654","-43,3140929",0,0,0,0,0
9926,9925,174,12,58492323000120,1,ATIVA PROMOTORA DE VENDAS LTDA SC,,"-23,5642097","-46,6412064",0,0,0,0,0
9928,9927,15,12,25146168000130,1,SILGLEY GORETTI CAMILO,,"-19,9312448","-43,1751121",0,0,0,0,0
9930,9929,11,12,53462123000100,1,MERCADO KI SHOW LTDA,,"-23,6807878","-46,7653555",0,0,0,0,0
9932,9931,15,12,12512513000160,1,A AIRES MENDES,,"-4,33397","-45,168491",0,0,0,0,0
9934,9933,15,12,08749517000190,1,ROSA DE LIMA ALVES LIMEIRA,,"-7,2079142","-36,8260797",0,0,0,0,0
9935,262,154,47,04105934000220,0,MERCO LINE TRANSPORTES EIRELI ME,,"-25,4323323","-54,4044494",0,0,0,0,0
1482,2792,11,279,12227730000290,0,P H LOGISTICA LTDA ME,,"-20,7519669","-46,5983704",0,0,0,0,0
9937,9936,7,82,76385178000160,1,HOTEL E RESTAURANTE PAMPAS LTDA ME,,"-26,0946111","-49,7804155",0,0,0,0,0
9939,9938,1125,68,78167046006470,0,INKAFARMA COMERCIO FARMACEUTICO SA,,"-25,4374876","-49,2918333",0,0,0,0,0
9941,9940,7,104,02589926000190,1,MCR TRANSPORTES RODOVIARIO LTDA ME,0 a 5,"-16,7611463","-49,2546654",1,1,0,1,0
9942,6414,3,672,15301774000120,1,JURANDIR TORRES SIQUEIRA MEI,,"-8,3622267","-36,6923019",0,0,0,0,0
9943,64,3,32,11778440000190,1,FABIO ROCHA GALINDO MEI,,"-8,0965507","-34,9187989",0,0,0,0,0
9944,3214,7,124,15808020000160,1,FERRARI & OLIVEIRA COSMETICOS LTDA ME,,"-21,1406581","-47,8136509",0,0,0,0,0
9945,6472,267,8,15803702000180,1,PARTIDO REPUBLICANO BRASILEIRO PRB,,"-19,7635252","-40,3710343",0,0,0,0,0
9947,9946,7,53,00580853000140,1,DISK FIO MATERIAIS ELETRICOS LTDA ME,,"-24,082486","-46,5964912",0,0,0,0,0
9948,3882,7,43,07014548000210,0,OBJETIVA LAGOA LTDA ME,,"-19,630609","-43,9899497",0,0,0,0,0
9950,9949,11,603,92683002000140,1,MADEIREIRA PORTICO LTDA ME,,"-29,1513206","-51,172153",0,0,0,0,0
9952,9951,3,1830,09051148000120,1,HAYDE DA CRUZ VIANA SILVA ME,,"-17,5361551","-39,7509323",0,0,0,0,0
1482,9953,174,1132,05196451000160,1,J G CONSULTORIA EM INFORMATICA LTDA ME,,"-22,7064992","-42,6432144",0,0,0,0,0
9955,9954,3,57,04623754000230,0,L DE JESUS DE ALMEIDA BARBOSA JUNIOR ME,,"-1,7618311","-55,8638155",0,0,0,0,0
9957,9956,7,57,00359256000190,1,LOGOPLASTE DO BRASIL LTDA,0 a 5,"-23,5676199","-46,6512737",9,1,0,1,0
9958,2911,3,43,14227486000100,1,SINEUZA CANGERANA DE ABREU GALVAO ME,,"-13,2521231","-43,4172303",0,0,0,0,0
9960,9959,15,12,27231588000140,1,MANUEL JOAQUIM GONCALVES,,"-20,3367809","-40,29497",0,0,0,0,0
9962,9961,7,68,04073175000180,1,R L A MOVEIS E DECORACOES LTDA ME,,"-27,1699083","-48,5195989",0,0,0,0,0
9964,9963,94,50,17496860000160,1,CONSERVADORA SAVASSI LTDA ME,,"-19,8684689","-43,9490799",0,0,0,0,0
9965,8893,56,148,08022422000170,1,ASSOCIACAO DOS PARTICIPANTES DO PROGRAMA CASA DA FAMILIA RESIDENCIAL IRATI NHAPINDAZAL 2 FASE DO MUNICIPIO DE IRATI,,"-25,4576785","-50,65264",0,0,0,0,0
9967,9966,3,8,62427042000160,1,DOLORES ROSA CANDIDA CARAGUATATUBA ME,,"-23,627534","-45,4240707",0,0,0,0,0
9968,5653,94,47,02791510000400,0,W 3 CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA,,"-30,0214112","-51,1854606",0,0,0,0,0
9969,164,3,1830,07211309000170,1,L R CAETANO PIMENTEL ME,,"-15,8916202","-52,2618826",0,0,0,0,0
9970,3172,7,43,08664106000100,1,MELO TELECOMUNICACOES LTDA ME,0 a 5,"-15,747586","-49,337896",0,4,0,4,0
9971,3232,107,47,05301411014000,0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,,"-5,5205508","-47,4718408",0,0,0,0,0
9972,620,267,8,15815016000120,1,PARTIDO SOCIAL DEMOCRATA CRISTAO PSDC VILA VALERIO,,"-18,9992724","-40,3881985",0,0,0,0,0
9973,1352,7,47,13952583000100,1,STILLO LIMPEZA CONSERVACAO E SERVICOS URBANOS EPP LTDA,0 a 5,"-22,9871136","-47,1382626",0,1,0,1,0
9975,9974,7,43,09430001000140,1,TECNO SPORT LOCACAO DE QUADRA ESPORTIVA LTDA ME,,"-19,9808042","-43,9329846",0,0,0,0,0
9976,2911,3,4,14166241000110,1,HILARION RENE LECONA CONDORI MEI,,"-23,4985509","-46,4348323",0,0,0,0,0
9977,8429,3,43,04229325000100,1,ANA REGILENE OLIVEIRA MOTA ME,,"-4,3719819","-38,8104556",0,0,0,0,0
9978,4405,7,53,06262301000170,1,SOLUCAO EDIFICACAO MANUTENCAO E INSTALACAO LTDA ME,,"-23,6257179","-46,5226295",0,0,0,0,0
9980,9979,7,617,44419448000110,1,MITALMOVEIS INDUSTRIA DE MOVEIS LTDA ME,,"-21,1851937","-50,4685861",0,0,0,0,0
9982,9981,101,8,08287354000170,1,DANILO MAGNO DE OLIVEIRA,,"-23,0840893","-44,9610465",1,0,0,0,0
9984,9983,2484,57,34028316776330,0,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,,"-16,0984266","-41,7479669",0,0,0,0,0
9986,9985,3,37,57950099000100,1,WILSON CARLOS DOS SANTOS ME,,"-23,1020173","-45,70689",0,0,0,0,0
9988,9987,284,104,26144899000100,1,CONDOMINIO DO EDIFICIO RECANTO DO IPE,,"-21,7624237","-43,3433999",0,0,0,0,0
9989,5664,3,104,11346065000100,1,P S GOMES BORGES ME,,"-1,32605","-48,3976269",0,0,0,0,0
9991,9990,284,50,73808768000160,1,CONDOMINIO EDIFICIO BUENOS AIRES,,"-25,4571713","-49,2883003",0,0,0,0,0
9993,9992,9994,53,51718716000160,1,J S EMPREITEIROS DE MAO DE OBRA LTDA,,"-23,5156925","-46,4395072",0,0,0,0,0
9995,5268,3,50,70230784000120,1,TACIANO TENORIO CORDEIRO ME,,"-9,1696277","-36,680028",0,0,0,0,0
9996,6365,3,8,05650147000140,1,GILSON NUNES DE SOUZA CONSTRUTORA,,"-23,4930286","-46,7262354",0,0,0,0,0
9997,5726,3,840,13045903000130,1,DOUGLAS ANDRADE VARELA DA SILVA MEI,,"-7,8661944","-34,9063822",0,0,0,0,0
9998,3995,3,113,09615057000170,1,M C DE SOUZA ABRA MATERIAIS PARA CONSTRUCAO ME,,"-22,8703326","-47,2077833",0,0,0,0,0
9999,6450,7,104,26102814000120,1,PORTERRA CONSTRUTORA LTDA,16 a 30,"-21,3054983","-42,8641665",0,26,0,12,14
10000,2575,7,53,07204953000110,1,MAGIA SURPRESAS & KOISAS LTDA ME,,"-23,1824921","-46,8996272",0,0,0,0,0
10002,10001,7,8,04114269000150,1,SCHOENSTATT COMERCIO E REPRESENTACAO LTDA ME,,"-29,924895","-51,1476141",0,0,0,0,0
10003,2586,7,57,04415928017910,0,LOJAS BECKER LTDA,,"-28,9427186","-51,5507365",0,0,0,0,0
10005,10004,7,53,08935238000110,1,TARUMA LOCADORA DE VEICULOS & TURISMO LTDA ME,6 a 10,"-12,7447334","-60,1295714",0,7,0,7,0
10006,3127,7,8,08576479000110,1,CHRYSANTHEMUM REPRESENTACOES LTDA ME,,"2,8250045","-60,6681483",0,0,0,0,0
10007,3397,3,32,12621428000130,1,ERIC CABRAL NEDER MEI,,"-7,178948","-34,8329813",0,0,0,0,0
10009,10008,2484,57,34028316733100,0,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,,"-11,8668442","-55,511887",0,0,0,0,0
10010,7474,3,1828,04650625000150,1,C S P MACHADO ME,,"0,0321149","-51,0624544",0,0,0,0,0
10011,3665,3,53,12694636000160,1,NEILA MENDES GURGEL ME,,"-20,2520163","-43,8033892",0,0,0,0,0
10013,10012,11,12,05914949000110,0,KTX CALCADOS LTDA,,"-19,4770483","-42,5272842",0,0,0,0,0
10014,4167,3,53,07701842000110,1,ICARO FERNANDES BARRETO ME,,"-23,5213131","-46,1858528",0,0,0,0,0
10016,10015,2484,57,34028316196920,0,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,,"-27,266854","-48,7723323",0,0,0,0,0
10017,2086,7,43,10906064000100,1,AMARAL MAIA SERVICOS PARALEGAIS LTDA ME,,"-20,8115836","-49,3851959",0,0,0,0,0
10018,7999,3,4,16955054000140,1,MORGANA GARCIA DEON MEI,,"-29,9132584","-51,1861921",0,0,0,0,0
10020,10019,10021,12,71466288000990,0,FUNDACAO UBALDINO DO AMARAL,,"-23,5906569","-48,0500925",0,0,0,0,0
10022,5017,7,57,23881006000200,0,DISTRIBUIDORA DE BEBIDAS MIRIM LTDA ME,,"-19,7668809","-43,8612066",0,0,0,0,0
10023,3089,3,1830,05809206000180,1,ISAIAS SILVA ARAGAO ME,,"-10,984412","-37,0478275",0,0,0,0,0
10025,10024,3,148,66746819000100,1,ZELIA A SIMOES BENTO ME,,"-21,5396611","-49,8577871",0,0,0,0,0
10026,7463,3,232,42151563000120,1,CLAUDIA HIEDA LISBOA PEREIRA ME,,"-12,626278","-38,6826271",0,0,0,0,0
10028,10027,3,53,02856760000120,1,ALUISIO COSTANTI ME,,"-22,5631701","-44,9635643",0,0,0,0,0
10030,10029,3,338,08075120000160,1,ADRIANO LEOPOLDO GONCALVES ME,,"-25,8670014","-50,3922653",0,0,0,0,0
10031,8451,11,12,07892657000150,1,FLORICULTURA CELESTIAL LTDA ME,,"-23,5920615","-46,4890478",0,0,0,0,0
10032,5649,11,12,04635270000120,1,A R DALLA COSTA & CIA LTDA,,"-23,4380943","-51,9394694",0,0,0,0,0
10034,10033,15,12,02758285000150,1,EVALDO OSCAR TEIXEIRA,,"-30,0784645","-51,0888901",0,0,0,0,0
10035,2434,1125,57,05532555000360,0,EOLICA ICARAIZINHO GERACAO E COMERCIALIZACAO DE ENERGIA SA,,"-3,7327089","-38,5076465",0,0,0,0,0
10037,10036,15,12,11933561000240,0,FRANCISCO ELIAS DA SILVA,,"-7,5040479","-39,7241457",0,0,0,0,0
10039,10038,11,12,12295457000150,1,AUTOPECAS BETIM LTDA,,"-3,7481018","-38,5401936",0,0,0,0,0
10040,2010,11,12,13104534000100,1,COMERCIAL DE ESTIVAS FALCAO LTDA,,"-12,25896","-38,9665427",0,0,0,0,0
10041,2667,15,12,12955615000150,1,DAVINA BUENO UHNO ME,,"-24,9870679","-53,4997749",0,0,0,0,0
10043,10042,15,12,12760658000180,1,JOAO OLIVEIRA CARNAUBA,,"-9,1561297","-36,0341902",0,0,0,0,0
10045,10044,11,12,12840658000190,1,RB REPRESENTACOES E COMERCIO LTDA,,"-9,5654676","-35,7519837",0,0,0,0,0
10047,10046,15,12,17617739000140,1,CLEBIO TAVARES DA SILVA,,"-19,5184653","-42,626664",0,0,0,0,0
10048,1621,75,12,10097218000160,1,ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL PARA VEREADOR PR PTB,,"-24,2553996","-51,2500863",0,0,0,0,0
10050,10049,15,12,26069302000100,1,JOANA FERREIRA PACHECO,,"-19,9266038","-43,9581771",0,0,0,0,0
10051,981,75,12,10182727000190,1,ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL PARA VEREADOR PA PMN,,"-1,5097688","-48,6158145",0,0,0,0,0
10053,10052,11,12,33659483000190,1,MERCEARIA ARCOZELO LTDA,,"-22,9074791","-43,2768425",0,0,0,0,0
10054,9588,11,12,01832938000130,1,UNIVERSO SERVICOS LTDA ME,,"-23,6904428","-46,6462645",0,0,0,0,0
10055,216,75,12,10115526000170,1,ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL PARA VEREADOR SP PSC,,"-22,8317703","-45,2175532",0,0,0,0,0
10057,10056,3,113,11776499000140,1,J M P MOREIRA,,"-2,6446985","-44,8936675",0,0,0,0,0
10059,10058,15,12,08753523000110,1,APARECIDO ENIO DE PAULA ME,,"-20,9025596","-49,2656774",0,0,0,0,0
10061,10060,11,12,93193183000190,1,FREITAS COMERCIO DE CORTINAS LTDA,,"-30,0965578","-51,229697",0,0,0,0,0
10063,10062,11,12,89867998000130,1,TECNIVIDRO COMERCIO E IMPORTACAO DE VIDROS LTDA,,"-30,0528393","-51,2153757",0,0,0,0,0
10065,10064,15,12,50024710000120,1,FRANCISCA PAULA PESSOA,,"-23,5489433","-46,6388182",0,0,0,0,0
10066,3703,15,12,61546768000150,1,M A DA SILVA SOUZA FRANCO,,"-22,7473247","-45,1306271",0,0,0,0,0
10068,10067,174,12,58100751000160,1,PETFLO REPRESENTACOES COMERCIAIS LTDA,,"-23,4849736","-46,6592999",0,0,0,0,0
10070,10069,11,12,66903824000180,1,ZANK DISTRIBUIDORA DE ALIMENTOS LTDA,,"-23,4897768","-46,7272713",0,0,0,0,0
10072,10071,15,12,63727564000140,1,D S P SANTANA ME,,"-3,1308213","-60,0259461",0,0,0,0,0
10073,1896,15,12,63547814000160,1,F DE ASSIS MONTEIRO,,"-3,7481074","-38,5017861",0,0,0,0,0
10075,10074,11,12,84307461000100,1,CEMAR CONSTRUCOES E DECORACOES LTDA,,"-9,9702982","-67,8165001",0,0,0,0,0
10076,1292,75,12,10150905000100,1,ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL UNICO MG PSL,,"-15,3462494","-43,6715981",0,0,0,0,0
10078,10077,15,12,29201068000110,1,ADILSON DE ALENCAR ARAUJO ME,,"-22,3029279","-42,535847",0,0,0,0,0
10080,10079,15,12,27328574000140,1,ALFREDO FERREIRA COUTO ME,,"-20,3119675","-40,3018027",0,0,0,0,0
10082,10081,11,12,89718076000160,1,COMAGIO COMERCIO DE MAQUINAS AGRICOLAS GIONGO LTDA,,"-27,66233","-53,636799",0,0,0,0,0
10084,10083,15,12,91638643000110,1,RUBEN BUTH,,"-29,4472879","-51,8054298",0,0,0,0,0
10086,10085,15,12,87022695000190,1,ARISTILIANO ANDRADE DE CAMARGO,,"-30,0442814","-51,2107819",0,0,0,0,0
10087,3111,75,12,10191504000190,1,ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL PARA VEREADOR SP PDT,,"-23,2052341","-49,6027028",0,0,0,0,0
10089,10088,11,12,89442917000150,1,GASPAROTTO & DELAZERI LTDA,,"-29,2148515","-52,0225141",0,0,0,0,0
10091,10090,11,12,90749458000130,1,ENGETEC ENGENHARIA E REPRESENTACOES TECNICAS LTDA,,"-30,02694","-51,224498",0,0,0,0,0
10093,10092,11,12,82849365000150,1,MORAGE EMPREITEIRA DE MAO DE OBRA LTDA,,"-26,3197435","-48,844977",0,0,0,0,0
10095,10094,11,12,93894269000140,1,SLOVA COMERCIO E REPRESENTACOES LTDA,,"-29,1791976","-51,1775942",0,0,0,0,0
10096,9082,15,12,97059513000100,1,GELDO TOUGUINHA XIMENDES,,"-32,0364216","-52,1142126",0,0,0,0,0
10098,10097,11,12,45305976000100,1,TRANSCITRUS LTDA,,"-20,9440801","-48,4658795",0,0,0,0,0
10100,10099,7,617,03228059000120,1,CENTRO EDUCACIONAL DO BARBALHO LTDA ME,,"-8,0303877","-34,9371951",0,0,0,0,0
10101,3650,7,43,09088671000120,1,WE 3 CONTABILIDADE LTDA ME,,"-21,478884","-47,3629203",0,0,0,0,0
10102,4733,3,40,09191837000130,1,A R COSTI ME,,"-23,6257089","-46,73662",0,0,0,0,0
10103,1424,3,104,14639022000100,1,BEATRIZ DA COSTA MATOS ME,,"-16,0829901","-47,974561",0,0,0,0,0
10104,3960,7,47,01821021000300,0,S MOURA COMERCIAL LTDA ME,,"-23,6788987","-46,623589",0,0,0,0,0
10105,4815,3,672,14619204000110,1,JOAO PAULO RIBEIRO DE SOUSA MEI,,"-4,0967256","-38,4906934",0,0,0,0,0
10107,10106,3,338,11654313000180,1,RAUL CEZAR BAHLS DE MELLO ME,,"-25,649471","-48,442777",0,0,0,0,0
10109,10108,3,53,04933516000140,1,MARIA NUBIA DE MEDEIROS ROSA TRANSPORTES ME,,"-23,5949805","-46,5071992",0,0,0,0,0
10111,10110,11,279,61064838013030,0,SAINT GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUCAO LTDA,,"-19,7742997","-43,9514679",0,0,0,0,0
10112,5353,7,37,12467591000190,1,J N ADMINISTRACAO DE IMOVEIS E CONDOMINIOS LTDA ME,,"-25,6734145","-48,5107532",0,0,0,0,0
10114,10113,3,148,05581713000100,1,PAULO H GRASSI ME,,"-27,3604588","-53,3979628",0,0,0,0,0
10115,2114,3,50,05558159000140,1,ADAILSON SANTOS ANTUNES ME,,"-15,397179","-42,8690497",0,0,0,0,0
10116,9617,7,40,11991483000150,1,IMPERIO DOS IMPORTADOS COMERCIO LTDA ME,0 a 5,"-5,3699668","-49,1169278",0,1,0,1,0
10118,10117,101,8,08703467000100,1,ROBERTO KAZUHIRO KADOTA,,"-23,6054693","-47,0262182",0,0,0,0,0
10119,4440,154,37,14107673000150,1,M & D 2 ROUPAS E CONFECCOES EIRELI ME,0 a 5,"-23,5426353","-46,6158958",0,1,0,1,0
10120,262,15,12,15223007000140,1,ANDERSON MARCIO DA SILVA MEI,,"-22,4937654","-43,1583447",0,0,0,0,0
10122,10121,101,57,08844366000400,0,ALVARO JOAO BIANCHIM,,"-22,9972026","-47,512814",0,0,0,0,0
10123,2058,3,232,15264869000110,1,CESAR AUGUSTO MELNYK BANDONI TRANSPORTES ME,0 a 5,"-23,638828","-46,6471464",0,1,0,1,0
10124,1081,137,12,16627220000180,1,ELEICAO 2012 ALESANDRO MARQUES CALIXTO VEREADOR,,"-22,4199634","-54,2296787",0,0,0,0,0
10125,2316,3,32,14263746000100,1,WELLINGTON DE PAULA FERREIRA MEI,,"-21,9892931","-47,9277868",0,0,0,0,0
10126,6395,101,47,08023991000300,0,MAURO DONISETE DE PAULA E OUTROS,,"-21,6029893","-48,3644226",0,0,0,0,0
10127,3805,3,32,14114665000130,1,NANEIBI ALMEIDA FERREIRA MEI,,"-7,1817617","-48,2377143",0,0,0,0,0
10128,1886,11,12,93950392000130,1,COMERCIO DE CONFECCOES PADILHA LTDA,,"-29,8995019","-51,1954872",0,0,0,0,0
10129,633,1125,57,03605716000100,1,MEFAG PARTICIPACOES SA,,"-23,5787314","-46,6712332",0,0,0,0,0
10131,10130,7,57,04768220000110,1,GANDI COMERCIO DE ALIMENTOS LTDA,0 a 5,"-23,4634523","-46,5334502",4,3,0,3,0
10133,10132,1125,57,21545371006160,0,LOJAS EDMIL SA,,"-21,0346674","-44,7588997",0,0,0,0,0
10134,5161,7,148,01969082000140,1,E L MIRANDA & CIA LTDA ME,,"-25,5248465","-49,1982983",0,0,0,0,0
10136,10135,56,50,23781859000180,1,ASSOCIACAO COMUNITARIA DO BAIRRO ROSA MISTICA,,"-20,4649769","-45,4262714",0,0,0,0,0
10138,10137,56,57,65511230000160,1,CLUBE DA PRAIA PRETA,,"-23,7718444","-45,716805",0,0,0,0,0
10140,10139,3,43,11045455000140,1,ROGISLEY HERMELINDO AMARAL ME,,"-20,1428754","-44,1982693",0,0,0,0,0
10141,1645,7,57,46174884003540,0,EXPRESSO DE PRATA CARGAS LTDA,,"-22,2539614","-47,8141727",0,0,0,0,0
10143,10142,7,43,60518669000100,1,MARCILIO VIEIRA & CIA LTDA ME,0 a 5,"-23,9632471","-47,5071671",0,1,0,1,0
10144,9020,7,53,12550606000180,1,LCRM ADMINISTRACAO E PARTICIPACOES LTDA,,"-23,3044524","-51,1695824",0,0,0,0,0
10145,9623,7,47,73452617000200,0,INDUSTRIA E COMERCIO DE CONFECCOES CONWERSAO EPP LTDA,,"-26,4852432","-49,0828974",0,0,0,0,0
10147,10146,15,279,04782416000160,1,EVA COUTINHO MARQUES ME,,"-30,1090924","-51,3238273",0,0,0,0,0
10149,10148,7,53,04567176000180,1,GIARETTA COMERCIO DE AUTO PECAS LTDA ME,,"-23,5135818","-46,7541562",0,0,0,0,0
10150,7749,3,40,12137564000150,1,LUIZ SERGIO DA COSTA ME,0 a 5,"-14,7562289","-43,9321492",0,1,0,1,0
10151,3123,7,104,13021077000190,1,TERRA DI VERNAZZA INCORPORADORA LTDA,,"-23,1920705","-45,8859322",1,0,0,0,0
10152,1277,7,82,58553165000170,1,RESERVA PESSOAL DECORACOES LTDA ME,0 a 5,"-22,4057013","-46,9675662",0,1,0,1,0
10154,10153,154,148,10443721000120,1,TCHARLES RODRIGO SCHNEIDER EIRELI EPP,0 a 5,"-24,9494467","-53,4368867",0,5,0,0,5
10155,1774,3,157,15428453000190,1,GLAUCE DE ALMEIDA BITENCOURT MEI,,"-23,9908811","-46,270338",0,0,0,0,0
10157,10156,7,148,07880716000170,1,AUGURI DISTRIBUICAO E COMERCIO DE PERIODICOS LTDA ME,,"-23,4695913","-46,6583483",0,0,0,0,0
10158,4213,11,279,12011610000170,1,MONTE EMBALAGEM DESCARTAVEIS LTDA,,"-3,7692173","-38,5442444",0,0,0,0,0
10159,9785,7,110,27480615000380,0,BITENCOURT E MANCINI EPP LTDA,0 a 5,"-21,0107142","-40,8338832",0,2,0,2,0
10161,10160,7,617,05396242000160,1,JR ZUEIRA ENTREGAS A DOMICILIO LTDA ME,,"-21,4662142","-43,5500883",0,0,0,0,0
10162,9272,15,3285,12424485000120,1,SEVERINO PEDRO DA SILVA MEI,,"-23,5110524","-46,3763096",0,0,0,0,0
10164,10163,11,1144,07227018000170,1,ALMEIDA & EVANGELISTA LTDA ME,,"-24,7339389","-53,7054291",0,0,0,0,0
10165,7875,15,3285,10381232000190,1,JIEXIAO RONG ME,,"-22,3226313","-49,0721961",0,0,0,0,0
10167,10166,3,157,14304526000170,1,CARLOS HENRIQUE DIAVAO MEI,,"-26,8715625","-52,4203279",0,0,0,0,0
10169,10168,3,53,00990551000140,1,SERGIO L JOST ME,,"-29,7161692","-52,4252072",0,0,0,0,0
10171,10170,7,53,02808965000130,1,P V P DE FRIBURGO REPRESENTACOES LTDA ME,,"-22,2887261","-42,5340796",0,0,0,0,0
10173,10172,7,57,83261420001120,0,BISTEK SUPERMERCADOS LTDA,,"-27,6080516","-48,6274531",0,0,0,0,0
10174,5948,3,113,11622936000170,1,F S P CARDOSO ME,,"-4,2966107","-47,5566082",0,0,0,0,0
10175,2379,7,43,09568621000140,1,COMERCIAL DUARTE LTDA ME,,"-19,6824436","-44,890204",0,0,0,0,0
10176,1778,174,12,01520755000180,1,ESCRITORIO CONTABIL C & S LTDA ME,,"-20,5297239","-47,3979754",0,0,0,0,0
10177,4510,11,12,11716134000120,1,GRAVE E PREDIGER LTDA ME,,"-28,6307815","-53,0865318",0,0,0,0,0
10178,934,7,47,49871213001400,0,IC TRANSPORTES LTDA,,"-23,21995","-47,0235393",0,0,0,0,0
10180,10179,3,53,09565830000130,1,SERGIO ROBERTO DA SILVA ROCHA ME,,"-30,08512","-51,2162902",0,0,0,0,0
10182,10181,7,53,15294213000140,1,LISOLUTIONS CONSULTORIA EM INFORMATICA LTDA,,"-23,5017572","-46,4665891",0,0,0,0,0
10183,358,15,12,14577819000120,1,ANTONIO JOSE DOS SANTOS MEI,,"-7,5621417","-34,9982929",0,0,0,0,0
10185,10184,7,53,11736583000130,1,RETRATO ATELIE SERVICOS FOTOGRAFICOS LTDA ME,,"-23,5366881","-46,7071459",0,0,0,0,0
10186,9628,11,748,15441648000170,1,L&A COMERCIAL IMPORTADORA E EXPORTADORA LTDA,,"-23,6306556","-46,7035601",0,0,0,0,0
10187,1378,3,32,13376456000100,1,BENTO MARTINS LOPES MEI,,"-21,7011901","-57,8911124",0,0,0,0,0
10188,1629,3,8,11034154000110,1,M PEREIRA DOS SANTOS ME,,"-3,6538509","-45,4241769",0,0,0,0,0
10190,10189,11,12,10557664000100,1,PAREDES & FRANCISCO LTDA ME,,"-22,3323945","-49,0589151",0,0,0,0,0
10191,4038,46,57,90400888172270,0,BANCO SANTANDER BRASIL SA,,"-23,5041128","-47,4731375",0,0,0,0,0
10192,2221,7,124,12098663000170,1,CSO COMERCIO DE EQUIPAMENTOS DE INFORMATICA LTDA ME,,"-29,5878834","-51,0895149",0,0,0,0,0
1482,1419,15,1132,12472740000100,1,PEDRO CASSIANO NUNES DA SILVA MEI,,,,0,0,0,0,0
10193,2462,3,157,13657539000160,1,RONEY OSMAR SILVA MEI,,"-23,6045984","-46,5156187",0,0,0,0,0
10194,601,3,8,11792853000120,1,ZILANDIA MARIA DA SILVA ME,,"-8,398109","-35,0609851",0,0,0,0,0
10196,10195,3,130,11738375000170,1,MARCELO EDUARDO CABRAL ME,,"-23,5665853","-46,5629991",0,0,0,0,0
10197,8056,3,8,10791467000150,1,ADEMIR JOSE NASCIMENTO ARMAZENS ME,,"-10,740906","-40,1440735",0,0,0,0,0
10198,2292,56,104,13613421000130,1,ASSOCIACAO COMUNITARIA DO FUNDO DE PASTO DE ANTONIO JOSE,,"-14,3351992","-40,9178813",0,0,0,0,0
10199,48,3,672,12246639000130,1,BRUNO GUSTAVO CORREA MEI,,"-2,4506291","-54,7009228",0,0,0,0,0
10201,10200,3,840,10345117000160,1,T R DE SOUZA RELOJOARIA ME,0 a 5,"-18,8955476","-41,9518494",0,1,0,1,0
